"","year","title","date","link"
"1887",2021,"Governor Abbott Appoints Milton to Governor’s Committee to Support the Military","Jun 23","https://gov.texas.gov/news/post/governor-abbott-appoints-milton-to-governors-committee-to-support-the-military"
"1888",2021,"Governor Greg Abbott Announces Special Session Date","Jun 22","https://gov.texas.gov/news/post/governor-greg-abbott-announces-special-session-date"
"1889",2021,"Governor Abbott Names Temporary Executive Director and Appoints Six to Gulf Coast Protection District Board of Directors","Jun 22","https://gov.texas.gov/news/post/governor-abbott-names-temporary-executive-director-and-appoints-six-to-gulf-coast-protection-district-board-of-directors"
"1890",2021,"Governor Abbott Vetoes Article X Of Senate Bill 1 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-article-x-of-senate-bill-1-87r"
"1891",2021,"Governor Abbott Vetoes SB 1772 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-1772-87r"
"1892",2021,"Governor Abbott Vetoes SB 1458 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-1458-87r"
"1893",2021,"Governor Abbott Vetoes SB 1109 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-1109-87r"
"1894",2021,"Governor Abbott Vetoes SB 474 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-474-87r"
"1895",2021,"Governor Abbott Vetoes SB 281 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-281-87r"
"1896",2021,"Governor Abbott Vetoes SB 237 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-237-87r"
"1897",2021,"Governor Abbott Vetoes SB 36 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-sb-36-87r"
"1898",2021,"Governor Abbott Vetoes HB 4218 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-4218-87r"
"1899",2021,"Governor Abbott Vetoes HB 3207 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-3207-87r"
"1900",2021,"Governor Abbott Vetoes HB 3135 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-3135-87r"
"1901",2021,"Governor Abbott Vetoes HB 2803 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-2803-87r"
"1902",2021,"Governor Abbott Vetoes HB 2667 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-2667-87r"
"1903",2021,"Governor Abbott Vetoes HB 2448 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-2448-87r"
"1904",2021,"Governor Abbott Vetoes HB 1544 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-1544-87r"
"1905",2021,"Governor Abbott Vetoes HB 1477 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-1477-86r"
"1906",2021,"Governor Abbott Vetoes HB 1240 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-1240-87r"
"1907",2021,"Governor Abbott Vetoes HB 1193 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-1193-87r"
"1908",2021,"Governor Abbott Vetoes HB 787 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes-hb-787-86r"
"1909",2021,"Governor Abbott Vetoes HB 686 (87R)","Jun 21","https://gov.texas.gov/news/post/governor-abbott-vetoes"
"1910",2021,"Governor Abbott Announces El Paso Designated As Music Friendly Community","Jun 17","https://gov.texas.gov/news/post/governor-abbott-announces-el-paso-designated-as-music-friendly-community"
"1911",2021,"Governor Abbott Appoints Cobos to Public Utility Commission of Texas","Jun 17","https://gov.texas.gov/news/post/governor-abbott-appoints-cobos-to-public-utility-commission-of-texas"
"1912",2021,"Governor Abbott Appoints Bufkin To 355th Judicial District Court","Jun 17","https://gov.texas.gov/news/post/governor-abbott-appoints-bufkin-to-355th-judicial-district-court"
"1913",2021,"Governor Abbott Signs Second Amendment Legislation Into Law","Jun 17","https://gov.texas.gov/news/post/governor-abbott-signs-second-amendment-legislation-into-law-2021"
"1914",2021,"Governor Abbott Announces Border Wall Construction Strategy","Jun 16","https://gov.texas.gov/news/post/governor-abbott-announces-border-wall-construction-strategy"
"1915",2021,"Governor Abbott Signs HB 3257 Into Law, Creating The Texas Holocaust, Genocide, And Antisemitism Advisory Commission","Jun 16","https://gov.texas.gov/news/post/governor-abbott-signs-hb-3257-into-law-creating-the-texas-holocaust-genocide-and-antisemitism-advisory-commission"
"1916",2021,"Governor Abbott Names Pate Chair Of The Texas Racing Commission","Jun 16","https://gov.texas.gov/news/post/governor-abbott-names-pate-chair-of-the-texas-racing-commission"
"1917",2021,"Governor Abbott Signs HB 3979 Into Law (87R)","Jun 16","https://gov.texas.gov/news/post/governor-abbott-signs-hb-3979-into-law"
"1918",2021,"Texas Wins Ninth Gold Shovel Award For Job Creation And Business Investments","Jun 14","https://gov.texas.gov/news/post/texas-wins-ninth-gold-shovel-award-for-job-creation-and-business-investments"
"1919",2021,"Governor Abbott Extends Winter Storm Disaster Declaration For June 2021","Jun 14","https://gov.texas.gov/news/post/governor-abbott-extends-winter-storm-disaster-declaration-for-june-2021"
"1920",2021,"Governor Abbott Statement On Downtown Austin Shooting","Jun 12","https://gov.texas.gov/news/post/governor-abbott-statement-on-downtown-austin-shooting"
"1921",2021,"Governor’s Committee On People With Disabilities Announces 2021 Barbara Jordan Media Award Winners","Jun 11","https://gov.texas.gov/news/post/governors-committee-on-people-with-disabilities-announces-2021-barbara-jordan-media-award-winners"
"1922",2021,"Governor Abbott Hosts Border Security Summit, Announces Comprehensive Border Security Plan To Crack Down On Unlawful Border Crossings","Jun 10","https://gov.texas.gov/news/post/governor-abbott-hosts-border-security-summit-announces-comprehensive-border-security-plan-to-crack-down-on-unlawful-border-crossings"
"1923",2021,"Governor Abbott Announces New QTC Management, Inc. Operational Service Center In San Antonio","Jun 10","https://gov.texas.gov/news/post/governor-abbott-announces-new-qtc-management-inc-operational-service-center-in-san-antonio"
"1924",2021,"Governor Abbott Appoints Jennings As Independent Ombudsman for State Supported Living Centers","Jun 9","https://gov.texas.gov/news/post/governor-abbott-appoints-jennings-as-independent-ombudsman-for-state-supported-living-centers"
"1925",2021,"Governor Abbott Signs ERCOT Reforms, Power Grid Weatherization Legislation Into Law","Jun 8","https://gov.texas.gov/news/post/governor-abbott-signs-ercot-reforms-power-grid-weatherization-legislation-into-law"
"1926",2021,"Governor Abbott Reappoints Five To Texas Historical Commission","Jun 8","https://gov.texas.gov/news/post/governor-abbott-reappoints-five-to-texas-historical-commission"
"1927",2021,"Governor Abbott Extends COVID-19 Disaster Declaration For June 2021","Jun 7","https://gov.texas.gov/news/post/governor-abbott-extends-covid-19-disaster-declaration-for-june-2021"
"1928",2021,"Governor Abbott Appoints Three To Podiatric Medical Examiners Advisory Board","Jun 7","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-podiatric-medical-examiners-advisory-board"
"1929",2021,"Governor Abbott Activates Resources As Heavy Rain, Flooding Threaten Eastern, Southern Regions Of Texas","Jun 4","https://gov.texas.gov/news/post/governor-abbott-activates-resources-as-heavy-rain-flooding-threaten-eastern-southern-regions-of-texas"
"1930",2021,"Governor Abbott Announces Virtual Music Friendly Community Workshop In Vidor","Jun 4","https://gov.texas.gov/news/post/governor-abbott-announces-virtual-music-friendly-community-workshop-in-vidor"
"1931",2021,"Governor Abbott Names Farias Chair And Williams Vice Chair Of Texas Higher Education Coordinating Board","Jun 3","https://gov.texas.gov/news/post/governor-abbott-names-farias-chair-and-williams-vice-chair-of-texas-higher-education-coordinating-board"
"1932",2021,"Governor Abbott, HHSC Announce Extension Of Emergency SNAP Benefits For June","Jun 2","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-extension-of-emergency-snap-benefits-for-june"
"1933",2021,"Governor Abbott Announces New Cacique, LLC Facility in Amarillo","Jun 2","https://gov.texas.gov/news/post/governor-abbott-announces-new-cacique-llc-facility-in-amarillo"
"1934",2021,"Governor Abbott Appoints Kim to State Board of Educator Certification","Jun 2","https://gov.texas.gov/news/post/governor-abbott-appoints-kim-to-state-board-of-educator-certification"
"1935",2021,"Governor Abbott, HHSC Announce Additional Food Benefits For Texas WIC Families This Summer","Jun 1","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-additional-food-benefits-for-texas-wic-families-this-summer"
"1936",2021,"Governor Abbott Issues Disaster Declaration In Response To Border Crisis In Texas","Jun 1","https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-border-crisis-in-texas"
"1937",2021,"Governor Abbott Appoints University Student Regents and Student Representative to the Texas Higher Education Coordinating Board","Jun 1","https://gov.texas.gov/news/post/governor-appoints-university-student-regents-and-student-representative-to-the-texas-higher-education-coordinating-board"
"1938",2021,"Governor Abbott Signs Back The Blue Legislation","Jun 1","https://gov.texas.gov/news/post/governor-abbott-signs-back-the-blue-legislation"
"1939",2021,"Governor Abbott Announces Wagners CFT, LLC Building First U.S. Manufacturing Plant In Parker County","Jun 1","https://gov.texas.gov/news/post/governor-abbott-announces-wagners-cft-llc-building-first-u.s-manufacturing-plant-in-parker-county"
"1940",2021,"Governor Abbott Names Aplin Chair and Appoints Galo to Parks and Wildlife Commission","Jun 1","https://gov.texas.gov/news/post/governor-abbott-names-aplin-chair-and-appoints-galo-to-parks-and-wildlife-commission"
"1941",2021,"Governor Abbott Statement On Federal Lawsuit Over Executive Order GA-37","Jul 30","https://gov.texas.gov/news/post/governor-abbott-statement-on-federal-lawsuit-over-executive-order-ga-37"
"1942",2021,"Governor Abbott Sends Letter To U.S. Attorney General Merrick Garland Regarding Executive Order GA-37","Jul 30","https://gov.texas.gov/news/post/governor-abbott-sends-letter-to-u.s-attorney-general-merrick-garland-regarding-executive-order-ga-37"
"1943",2021,"Governor Abbott Renews COVID-19 Disaster Declaration For August 2021","Jul 30","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-for-august-2021"
"1944",2021,"Governor Abbott Renews Border Security Disaster Declaration In July 2021","Jul 30","https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-july-2021"
"1945",2021,"Governor Abbott Delivers Keynote Address At Texas Department of Public Safety Commencement Ceremony","Jul 30","https://gov.texas.gov/news/post/governor-abbott-delivers-keynote-address-at-texas-department-of-public-safety-commencement-ceremony"
"1946",2021,"Governor Abbott Announces Music Friendly Community Workshop In Wimberley","Jul 30","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-community-workshop-in-wimberley"
"1947",2021,"Governor Abbott Fires Back At U.S. Attorney General Garland’s Response To Executive Order GA-37","Jul 29","https://gov.texas.gov/news/post/governor-abbott-fires-back-at-u.s-attorney-general-garlands-response-to-executive-order-ga-37"
"1948",2021,"Texas First Lady Cecilia Abbott Delivers Remarks At Internet Safety Billboard Campaign Launch In San Antonio","Jul 29","https://gov.texas.gov/news/post/texas-first-lady-cecilia-abbott-delivers-remarks-at-internet-safety-billboard-campaign-launch-in-san-antonio"
"1949",2021,"Governor Abbott Issues Executive Order Providing Clarity And Uniformity In The State’s COVID-19 Response","Jul 29","https://gov.texas.gov/news/post/governor-abbott-issues-executive-order-providing-clarity-and-uniformity-in-the-states-covid-19-response"
"1950",2021,"Governor Abbott Joins Pro-Life Amicus Brief In U.S. Supreme Court","Jul 29","https://gov.texas.gov/news/post/governor-abbott-joins-pro-life-amicus-brief-in-u.s-supreme-court"
"1951",2021,"Governor Abbott Announces Film Friendly Texas Designation For The City Of Boerne","Jul 29","https://gov.texas.gov/news/post/governor-abbott-announces-film-friendly-texas-designation-for-the-city-of-boerne"
"1952",2021,"Governor Abbott Issues Executive Order Restricting Transportation Of Migrants Due To COVID-19","Jul 28","https://gov.texas.gov/news/post/governor-abbott-issues-executive-order-restricting-transportation-of-migrants-due-to-covid-19"
"1953",2021,"Governor Abbott Orders Texas National Guard To Assist Texas Department Of Public Safety In Making Arrests Related To Border Crisis","Jul 27","https://gov.texas.gov/news/post/governor-abbott-orders-texas-national-guard-to-assist-texas-department-of-public-safety-in-making-arrests-related-to-border-crisis"
"1954",2021,"Governor Abbott, TDHCA Announce $52.9 Million In Housing Stability Services Grants For Veterans, Vulnerable Texans","Jul 23","https://gov.texas.gov/news/post/governor-abbott-tdhca-announce-52.9-million-in-housing-stability-services-grants-for-veterans-vulnerable-texans"
"1955",2021,"Governor Abbott Announces Film Friendly Texas Forum At Southfork Ranch In Parker","Jul 22","https://gov.texas.gov/news/post/governor-abbott-announces-film-friendly-texas-forum-at-southfork-ranch-in-parker"
"1956",2021,"Governor Abbott Ceremonially Signs Anti-Fentanyl Legislation Into Law In Houston","Jul 21","https://gov.texas.gov/news/post/governor-abbott-ceremonially-signs-anti-fentanyl-legislation-into-law-in-houston"
"1957",2021,"Governor Abbott Appoints Harris to Southwestern States Water Commission","Jul 21","https://gov.texas.gov/news/post/governor-abbott-appoints-harris-to-southwestern-states-water-commission"
"1958",2021,"Governor Abbott Files U.S. Supreme Court Amicus Brief In Support Of Second Amendment Rights","Jul 20","https://gov.texas.gov/news/post/governor-abbott-files-u.s-supreme-court-amicus-brief-in-support-of-second-amendment-rights"
"1959",2021,"Governor Abbott Appoints Reed to Texas Crime Victims’ Institute Advisory Council","Jul 19","https://gov.texas.gov/news/post/governor-abbott-appoints-reed-to-texas-crime-victims-institute-advisory-council"
"1960",2021,"Governor Abbott Hosts Florida Governor DeSantis For Border Security Briefing In Del Rio","Jul 17","https://gov.texas.gov/news/post/governor-abbott-hosts-florida-governor-desantis-for-border-security-briefing-in-del-rio"
"1961",2021,"Governor Abbott Hosts Florida Governor DeSantis For Border Security Briefing In Del Rio","Jul 17","https://gov.texas.gov/news/post/governor-abbott-hosts-florida-governor-desantis-for-border-security-briefing-in-del-rio"
"1962",2021,"Governor Abbott Statement On Death Of Lubbock County Sheriff’s Office SWAT Commander","Jul 16","https://gov.texas.gov/news/post/governor-abbott-statement-on-death-of-lubbock-county-sheriffs-office-swat-commander"
"1963",2021,"Governor Abbott Lauds Lone Star State’s Jobs Surge","Jul 16","https://gov.texas.gov/news/post/governor-abbott-lauds-lone-star-states-jobs-surge"
"1964",2021,"Governor Abbott Adds Additional Counties To Border Security Proclamation","Jul 15","https://gov.texas.gov/news/post/governor-abbott-adds-additional-counties-to-border-security-proclamation"
"1965",2021,"Governor Abbott, HHSC Announce $210 Million In Federal Emergency Funding For Behavioral Health Services","Jul 14","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-210-million-in-federal-emergency-funding-for-behavioral-health-services"
"1966",2021,"Governor Abbott Appoints Daniel To Texas Early Learning Council","Jul 14","https://gov.texas.gov/news/post/governor-abbott-appoints-daniel-to-texas-early-learning-council"
"1967",2021,"Governor Abbott Statement On Texas House Democrats Decision To Break Quorum","Jul 12","https://gov.texas.gov/news/post/governor-abbott-statement-on-texas-house-democrats-decision-to-break-quorum"
"1968",2021,"ERCOT Responds To Governor Abbott’s Directives To Improve Electric Grid Reliability","Jul 12","https://gov.texas.gov/news/post/ercot-responds-to-governor-abbotts-directives-to-improve-electric-grid-reliability"
"1969",2021,"Governor Abbott Orders Texas Rangers To Investigate Allegations At Texas Juvenile Justice Department","Jul 12","https://gov.texas.gov/news/post/governor-abbott-orders-texas-rangers-to-investigate-allegations-at-texas-juvenile-justice-department"
"1970",2021,"Governor Abbott Hosts Border Security Roundtable With Border Sheriffs At State Capitol","Jul 10","https://gov.texas.gov/news/post/governor-abbott-hosts-border-security-roundtable-with-border-sheriffs-at-state-capitol"
"1971",2021,"Governor Abbott Announces Music Friendly Community Workshop In Port Aransas","Jul 9","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-community-workshop-in-port-aransas"
"1972",2021,"First Lady Cecilia Abbott Delivers Remarks At U.S. Pan Asian American Chamber Of Commerce–Southwest Region Women In Business Symposium","Jul 7","https://gov.texas.gov/news/post/first-lady-cecilia-abbott-delivers-remarks-at-u.s-pan-asian-american-chamber-of-commercesouthwest-region-women-in-business-symposium"
"1973",2021,"Governor Abbott Places State Resources On Standby As Heavy Rain, Flash Flooding Threaten South Texas, Coastal Bend","Jul 7","https://gov.texas.gov/news/post/governor-abbott-places-state-resources-on-standby-as-heavy-rain-flash-flooding-threaten-south-texas-coastal-bend"
"1974",2021,"Governor Abbott Appoints Three to Texas State University System Board of Regents","Jul 7","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-texas-state-university-system-board-of-regents"
"1975",2021,"Governor Abbott Designates Dorris to the Texas Violent Gang Task Force","Jul 7","https://gov.texas.gov/news/post/governor-abbott-designates-dorris-to-the-texas-violent-gang-task-force"
"1976",2021,"Governor Abbott Announces Special Session Agenda","Jul 7","https://gov.texas.gov/news/post/governor-abbott-announces-special-session-agenda"
"1977",2021,"Governor Abbott Announces Music Friendly Community Workshop In Odessa","Jul 6","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-community-workshop-in-odessa"
"1978",2021,"Governor Abbott Announces More Than $5.5 Million In Texas Talent Connection Grants","Jul 6","https://gov.texas.gov/news/post/governor-abbott-announces-more-than-5.5-million-in-texas-talent-connection-grants"
"1979",2021,"Governor Abbott Directs Public Utility Commission To Take Immediate Action To Improve Electric Reliability","Jul 6","https://gov.texas.gov/news/post/governor-abbott-directs-public-utility-commission-to-take-immediate-action-to-improve-electric-reliability"
"1980",2021,"Governor Abbott, HHSC Announce Extension of Emergency SNAP Benefits for July","Jul 6","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-extension-of-emergency-snap-benefits-for-july"
"1981",2021,"Governor Abbott Appoints Avera to Texas School Safety Center Board","Jul 6","https://gov.texas.gov/news/post/abbott-appoints-avera-to-texas-school-safety-center-board"
"1982",2021,"Governor Abbott Announces Expansion of Optimus Steel, LLC Facility in Orange County","Jul 2","https://gov.texas.gov/news/post/governor-abbott-announces-expansion-of-optimus-steel-llc-facility-in-orange-county"
"1983",2021,"Governor Abbott Urges Land Owners Affected By Border Crisis To Submit Self Reporting Damage Survey","Jul 1","https://gov.texas.gov/news/post/governor-abbott-urges-land-owners-affected-by-border-crisis-to-submit-self-reporting-damage-survey"
"1984",2021,"Governor Abbott Renews COVID-19 Disaster Declaration In July 2021","Jul 1","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-july-2021"
"1985",2021,"Governor Abbott Renews Disaster Declaration Concerning Border Security","Jul 1","https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-concerning-border-security"
"1986",2021,"Governor Abbott Statement On Passage Of Bail Reform Legislation","Aug 31","https://gov.texas.gov/news/post/governor-abbott-statement-on-passage-of-bail-reform-legislation"
"1987",2021,"Governor Abbott Statement On Passage Of Election Integrity Legislation","Aug 31","https://gov.texas.gov/news/post/governor-abbott-statement-on-passage-of-election-integrity-legislation"
"1988",2021,"Governor Abbott Statement On Second Anniversary Of Midland-Odessa Shooting","Aug 31","https://gov.texas.gov/news/post/governor-abbott-statement-on-second-anniversary-of-midland-odessa-shooting"
"1989",2021,"Governor Abbott Renews Border Crisis Disaster Declaration In 43 Counties","Aug 30","https://gov.texas.gov/news/post/governor-abbott-renews-border-crisis-disaster-declaration-in-43-counties"
"1990",2021,"Governor Abbott Announces Texas Women’s Hall Of Fame Honorees For 2020–2021","Aug 30","https://gov.texas.gov/news/post/governor-abbott-announces-texas-womens-hall-of-fame-honorees-for-20202021"
"1991",2021,"Governor Abbott Deploys Emergency Response Resources, Personnel To Louisiana To Support Hurricane Ida Recovery Efforts","Aug 30","https://gov.texas.gov/news/post/governor-abbott-deploys-emergency-response-resources-personnel-to-louisiana-to-support-hurricane-ida-recovery-efforts"
"1992",2021,"Governor Abbott, TDEM Open COVID-19 Antibody Infusion Center In Tyler","Aug 29","https://gov.texas.gov/news/post/governor-abbott-tdem-open-covid-19-antibody-infusion-center-in-tyler"
"1993",2021,"Governor Abbott Renews Border Security Disaster Declaration In August 2021","Aug 29","https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-august-2021"
"1994",2021,"Governor Abbott Renews COVID-19 Disaster Declaration In August 2021","Aug 29","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-august-2021"
"1995",2021,"Governor Abbott Readies Resources As Hurricane Ida Travels Through The Gulf","Aug 27","https://gov.texas.gov/news/post/governor-abbott-readies-resources-as-hurricane-ida-travels-through-the-gulf"
"1996",2021,"Governor Abbott Orders Texas Flags Lowered To Half-Staff In Honor Of U.S. Service Members Killed In Kabul Airport Attack","Aug 27","https://gov.texas.gov/news/post/governor-abbott-orders-texas-flags-lowered-to-half-staff-in-honor-of-u.s-service-members-killed-in-kabul-airport-attack"
"1997",2021,"Governor Abbott Announces Music Friendly Community Workshop In Rockwall","Aug 27","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-community-workshop-in-rockwall"
"1998",2021,"Governor Abbott, TDEM Establish COVID-19 Antibody Infusion Center In Edinburg","Aug 27","https://gov.texas.gov/news/post/governor-abbott-tdem-establish-covid-19-antibody-infusion-center-in-edinburg"
"1999",2021,"Governor Abbott Statement On U.S. Military Members Killed In Kabul Airport Attack","Aug 26","https://gov.texas.gov/news/post/governor-abbott-statement-on-u.s-military-members-killed-in-kabul-airport-attack"
"2000",2021,"Governor Abbott, DSHS Announce Deployment Of Additional Medical Personnel, Equipment To Assist Hospitals With COVID-19 Response","Aug 26","https://gov.texas.gov/news/post/governor-abbott-dshs-announce-deployment-of-additional-medical-personnel-equipment-to-assist-hospitals-with-covid-19-response"
"2001",2021,"Governor Abbott, TDEM Launch COVID-19 Antibody Infusion Center In Nacogdoches","Aug 26","https://gov.texas.gov/news/post/governor-abbott-tdem-launch-covid-19-antibody-infusion-center-in-nacogdoches"
"2002",2021,"Border Sheriffs Testify In Support Of Border Security Funding During House Appropriations Committee Hearing","Aug 25","https://gov.texas.gov/news/post/border-sheriffs-testify-in-support-of-border-security-funding-during-house-appropriations-committee-hearing"
"2003",2021,"Governor Abbott Issues Executive Order 39 Prohibiting Vaccine Mandates In Texas","Aug 25","https://gov.texas.gov/news/post/governor-abbott-issues-executive-order-39-prohibiting-vaccine-mandates-in-texas"
"2004",2021,"Governor Abbott Issues Executive Order Maintaining Prohibition Of Vaccine Mandates In Texas","Aug 25","https://gov.texas.gov/news/post/governor-abbott-issues-executive-order-maintaining-prohibition-of-vaccine-mandates-in-texas"
"2005",2021,"Governor Abbott Statement On Supreme Court Decision To Reinstate ‘Remain In Mexico’ Policy","Aug 25","https://gov.texas.gov/news/post/governor-abbott-statement-on-supreme-court-decision-to-reinstate-remain-in-mexico-policy"
"2006",2021,"Governor Abbott, Texas National Guard Increasing Efforts To Secure The Border","Aug 24","https://gov.texas.gov/news/post/governor-abbott-texas-national-guard-increasing-efforts-to-secure-the-border"
"2007",2021,"Governor Abbott, HHSC Announce $1.4 Billion In Summer Pandemic Food Benefits For Texas Families","Aug 24","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-1.4-billion-in-summer-pandemic-food-benefits-for-texas-families"
"2008",2021,"Governor Abbott Announces Vidor Designated As Music Friendly Community","Aug 23","https://gov.texas.gov/news/post/governor-abbott-announces-vidor-designated-as-music-friendly-community"
"2009",2021,"Governor Abbott Holds Call With Texas Border Sheriffs Coalition, County Judges To Discuss Border Security Efforts","Aug 21","https://gov.texas.gov/news/post/governor-abbott-holds-call-with-texas-border-sheriffs-coalition-county-judges-to-discuss-border-security-efforts"
"2010",2021,"Governor Abbott Statement On Federal Court Decision Regarding 1115 Medicaid Waiver Extension","Aug 20","https://gov.texas.gov/news/post/governor-abbott-statement-on-federal-court-decision-regarding-1115-medicaid-waiver-extension"
"2011",2021,"Office Of The Governor Statement On COVID-19 Monoclonal Antibody Treatment","Aug 19","https://gov.texas.gov/news/post/office-of-the-governor-statement-on-covid-19-monoclonal-antibody-treatment"
"2012",2021,"Governor Abbott, DSHS, TDEM To Deploy Additional Medical Personnel, Establish More COVID-19 Antibody Infusion Centers Throughout Texas","Aug 19","https://gov.texas.gov/news/post/governor-abbott-dshs-tdem-to-deploy-additional-medical-personnel-establish-more-covid-19-antibody-infusion-centers-throughout-texas"
"2013",2021,"Governor Abbott Announces Odessa Designated As Music Friendly Community","Aug 19","https://gov.texas.gov/news/post/governor-abbott-announces-odessa-designated-as-music-friendly-community"
"2014",2021,"Governor Abbott Announces Additional Federal COVID-19 Relief Assistance Payments For Local Communities","Aug 18","https://gov.texas.gov/news/post/governor-abbott-announces-additional-federal-covid-19-relief-assistance-payments-for-local-communities"
"2015",2021,"Office Of The Governor Statement Concerning Governor Abbott","Aug 17","https://gov.texas.gov/news/post/office-of-the-governor-statement-concerning-governor-abbott"
"2016",2021,"Governor Abbott Names Paup to Western States Water Council","Aug 17","https://gov.texas.gov/news/post/governor-abbott-names-paup-to-western-states-water-council"
"2017",2021,"Governor Abbott Appoints Jackson to Environmental Flows Advisory Group","Aug 17","https://gov.texas.gov/news/post/governor-abbott-appoints-jackson-to-environmental-flows-advisory-group"
"2018",2021,"Governor Abbott Appoints Three To Governor’s Broadband Development Council","Aug 16","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-governors-broadband-development-council"
"2019",2021,"Governor Abbott Sets Special Election For Proposed Constitutional Amendments","Aug 16","https://gov.texas.gov/news/post/governor-abbott-sets-special-election-for-proposed-constitutional-amendments"
"2020",2021,"Governor Abbott Issues Proclamation Celebrating 75 Years Of Indian Independence","Aug 13","https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-celebrating-75-years-of-indian-independence"
"2021",2021,"Governor Abbott Issues Proclamation Calling A Special Election For Constitutional Propositions On November 2, 2021","Aug 13","https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-calling-a-special-election-for-constitutional-propositions-on-november-2-2021"
"2022",2021,"Governor Abbott, DSHS, TDEM Launch Additional COVID-19 Antibody Infusion Centers Throughout Texas","Aug 13","https://gov.texas.gov/news/post/governor-abbott-dshs-tdem-launch-additional-covid-19-antibody-infusion-centers-throughout-texas"
"2023",2021,"Governor Abbott Announces New Corrigan OSB Facility in Polk County","Aug 13","https://gov.texas.gov/news/post/governor-abbott-announces-new-corrigan-osb-facility-in-polk-county"
"2024",2021,"Governor Abbott, Attorney General Paxton Aligned in Defense of Executive Order Prohibiting Mask Mandates","Aug 11","https://gov.texas.gov/news/post/governor-abbott-attorney-general-paxton-aligned-in-defense-of-executive-order-prohibiting-mask-mandates"
"2025",2021,"Governor Abbott, DSHS Announce Deployment Of 2,500 Medical Personnel To Help Hospitals Mitigate Recent Rise In COVID-19 Cases","Aug 11","https://gov.texas.gov/news/post/governor-abbott-dshs-announce-deployment-of-2500-medical-personnel-to-help-hospitals-mitigate-recent-rise-in-covid-19-cases"
"2026",2021,"Governor Abbott Receives Response From DFPS Regarding Whether Genital Mutilation Through Reassignment Surgery Constitutes Child Abuse","Aug 11","https://gov.texas.gov/news/post/governor-abbott-receives-response-from-dfps-regarding-whether-genital-mutilation-through-reassignment-surgery-constitutes-child-abuse"
"2027",2021,"Governor Abbott Appoints Stephenson as District Attorney for 91st Judicial District","Aug 10","https://gov.texas.gov/news/post/governor-abbott-appoints-stephenson-as-district-attorney-for-91st-judicial-district"
"2028",2021,"Governor Abbott Announces MD7 Headquarters Relocation To Allen","Aug 10","https://gov.texas.gov/news/post/governor-abbott-announces-md7-headquarters-relocation-to-allen"
"2029",2021,"Governor Abbott, HHSC Announce Extension of Emergency SNAP Benefits for August","Aug 9","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-extension-of-emergency-snap-benefits-for-august"
